convInp10_2L_3x3 | 9446 | [8, 25, 160] | 0,84442, 0,96330, 0,97867, 0,98432, 0,98432, 0,98620, 0,98871, 0,98965, 0,98996, 0,98996, 0,98996, 0,98965, 0,99028, 0,99059, 0,99059, 0,99059, 0,99059, 0,99059, 0,99122, 0,99090, 0,99090, 0,99090, 0,99090, 0,99090, 0,99122, 0,99122, 0,99153, 0,99153, 0,99153, 0,99153 | 1767, 7145, 2956, 1676, 1787, 2304, 1735, 2005, 1833, 1588, 1687, 1688, 1641, 1735, 1612, 1828, 1726, 1559, 1693, 1557, 10021, 2123, 1872, 1823, 1822, 1682, 8466, 1693, 1725, 1574 | 45, 87, 40, 41, 38, 54, 38, 40, 39, 88, 38, 56, 39, 40, 41, 38, 39, 39, 42, 39, 42, 45, 43, 42, 41, 42, 58, 39, 38, 41
convInp10_2L_3x3 | 16026 | [8, 25, 300] | 0,70138, 0,95389, 0,97836, 0,98306, 0,98651, 0,98745, 0,98777, 0,98871, 0,98871, 0,98902, 0,98934, 0,98965, 0,98965, 0,99028, 0,99059, 0,99122, 0,99122, 0,99122, 0,99184, 0,99184, 0,99184, 0,99184, 0,99184, 0,99216, 0,99216, 0,99216, 0,99216, 0,99216, 0,99216, 0,99247 | 2456, 1810, 1780, 1640, 1788, 1790, 1633, 1776, 1738, 1753, 1617, 1754, 1632, 1719, 1747, 1954, 3921, 1628, 1751, 1686, 1614, 1772, 1609, 1675, 2997, 7409, 2365, 2421, 1861, 1848 | 45, 43, 44, 43, 43, 43, 95, 46, 42, 43, 45, 42, 51, 44, 43, 43, 42, 42, 44, 91, 42, 42, 128, 44, 54, 42, 53, 44, 56, 42
convInp10_2L_3x3 | 5686 | [8, 25, 80] | 0,73683, 0,93946, 0,97177, 0,98369, 0,98745, 0,98777, 0,98902, 0,98996, 0,98996, 0,98996, 0,99059, 0,99059, 0,99090, 0,99090, 0,99059, 0,99153, 0,99153, 0,99184, 0,99184, 0,99184, 0,99184, 0,99184, 0,99184, 0,99184, 0,99184, 0,99184, 0,99184, 0,99184, 0,99184, 0,99247 | 1623, 7283, 1667, 1482, 1563, 1486, 1645, 1486, 1617, 1485, 1603, 1579, 1616, 1493, 1614, 1483, 1609, 1485, 1488, 1564, 1478, 1611, 1490, 1620, 1489, 1620, 1485, 1619, 1484, 1688 | 36, 40, 36, 82, 37, 36, 37, 36, 35, 37, 35, 36, 36, 37, 38, 37, 37, 37, 69, 36, 36, 36, 36, 39, 36, 37, 36, 35, 36, 35
convInp10_2L_3x3 | 9446 | [8, 25, 160] | 0,84442, 0,96330, 0,97867, 0,98432, 0,98432, 0,98620, 0,98871, 0,98965, 0,98996, 0,98996, 0,98996, 0,98965, 0,99028, 0,99059, 0,99059, 0,99059, 0,99059, 0,99059, 0,99122, 0,99090, 0,99090, 0,99090, 0,99090, 0,99090, 0,99122, 0,99122, 0,99153, 0,99153, 0,99153, 0,99153 | 1523, 1659, 3497, 1631, 1516, 1593, 1522, 1580, 1567, 1557, 1509, 1661, 1862, 1523, 1814, 2000, 2752, 6370, 9222, 10202, 2008, 1963, 2277, 2138, 2525, 10305, 6606, 17070, 8581, 6080 | 38, 39, 44, 40, 85, 39, 97, 39, 74, 40, 97, 49, 41, 83, 46, 39, 427, 78, 71, 50, 48, 48, 55, 44, 421, 115, 86, 81, 119, 74
convInp10_2L_3x3 | 16026 | [8, 25, 300] | 0,70138, 0,95389, 0,97836, 0,98306, 0,98651, 0,98745, 0,98777, 0,98871, 0,98871, 0,98902, 0,98934, 0,98965, 0,98965, 0,99028, 0,99059, 0,99122, 0,99122, 0,99122, 0,99184, 0,99184, 0,99184, 0,99184, 0,99184, 0,99216, 0,99216, 0,99216, 0,99216, 0,99216, 0,99216, 0,99247 | 7167, 3984, 4544, 2287, 4485, 2593, 2612, 2236, 9361, 6431, 13304, 2112, 2132, 2459, 2075, 2039, 2089, 2767, 2265, 3339, 3166, 3478, 3864, 2893, 3876, 3680, 2971, 2606, 2294, 2105 | 69, 73, 59, 163, 49, 58, 54, 49, 115, 422, 47, 81, 61, 50, 50, 102, 59, 136, 47, 57, 101, 46, 46, 51, 50, 52, 46, 47, 121, 51
convInp10_2L_3x3 | 5686 | [8, 25, 80] | 0,76035, 0,94730, 0,96957, 0,97961, 0,98463, 0,98620, 0,98777, 0,98808, 0,98808, 0,98808, 0,98808, 0,98839, 0,98871, 0,98902, 0,98902, 0,98902, 0,98902, 0,98902, 0,98965, 0,98965, 0,98934, 0,98934, 0,98996, 0,98996, 0,98996, 0,98996, 0,98996, 0,98996, 0,99028, 0,99059 | 5251, 18085, 4471, 9399, 2133, 2200, 2916, 2113, 2192, 8810, 3000, 5813, 15983, 2633, 2843, 12509, 2350, 3944, 4555, 3756, 2563, 4079, 2617, 2253, 12736, 2646, 2077, 2197, 2410, 2225 | 576, 120, 49, 40, 38, 141, 44, 38, 42, 43, 131, 63, 44, 102, 148, 50, 45, 81, 50, 46, 44, 80, 47, 46, 57, 46, 42, 45, 46, 43
convInp10_2L_3x3 | 9446 | [8, 25, 160] | 0,83281, 0,96267, 0,97930, 0,98149, 0,98526, 0,98620, 0,98808, 0,98871, 0,98871, 0,98902, 0,98965, 0,98965, 0,98965, 0,99028, 0,99028, 0,99090, 0,99090, 0,99090, 0,99090, 0,99090, 0,99090, 0,99122, 0,99059, 0,99122, 0,99184, 0,99153, 0,99122, 0,99122, 0,99122, 0,99122 | 3425, 2988, 2124, 2533, 2127, 2858, 4083, 2355, 2404, 2277, 2639, 3181, 2534, 2087, 2128, 2046, 2108, 2257, 3618, 1947, 1826, 2051, 2361, 2132, 1991, 1941, 2353, 2012, 1999, 2001 | 56, 43, 46, 44, 46, 47, 46, 49, 42, 46, 60, 86, 43, 45, 44, 46, 46, 64, 42, 69, 62, 42, 42, 42, 43, 90, 43, 42, 44, 40
convInp10_2L_3x3 | 16026 | [8, 25, 300] | 0,70232, 0,96142, 0,97585, 0,97930, 0,98149, 0,98369, 0,98526, 0,98588, 0,98588, 0,98620, 0,98620, 0,98683, 0,98683, 0,98683, 0,98683, 0,98714, 0,98745, 0,98745, 0,98777, 0,98808, 0,98871, 0,98871, 0,98871, 0,98871, 0,98871, 0,98871, 0,98871, 0,98902, 0,98871, 0,98871 | 2077, 2107, 2887, 2264, 2408, 2284, 2066, 2111, 2409, 2081, 2113, 2043, 2027, 2182, 2297, 2111, 2340, 2066, 2236, 2433, 2107, 2334, 2205, 2050, 2706, 2090, 1846, 2224, 1907, 1959 | 48, 50, 50, 55, 53, 47, 45, 51, 47, 46, 66, 45, 57, 64, 166, 63, 51, 42, 50, 48, 52, 49, 47, 47, 48, 43, 60, 46, 46, 43
convInp10_2L_3x3 | 6156 | [10, 25, 80] | 0,79454, 0,96706, 0,98055, 0,98526, 0,98777, 0,98808, 0,98871, 0,98839, 0,98839, 0,98902, 0,98902, 0,98965, 0,98965, 0,98965, 0,98965, 0,98965, 0,98965, 0,98965, 0,98965, 0,98965, 0,98965, 0,99028, 0,99028, 0,99028, 0,98996, 0,98996, 0,99028, 0,99028, 0,99059, 0,99059 | 2316, 1975, 1962, 2215, 1967, 2039, 1946, 3546, 4639, 4005, 1748, 1820, 5666, 6759, 1730, 1815, 1744, 2463, 1864, 3750, 13333, 13900, 2611, 3791, 2500, 10646, 1906, 1987, 1942, 3379 | 62, 43, 42, 42, 41, 43, 43, 40, 78, 40, 91, 40, 87, 60, 41, 40, 61, 40, 50, 53, 46, 69, 51, 77, 44, 43, 48, 43, 44, 47
convInp10_2L_3x3 | 9916 | [10, 25, 160] | 0,64115, 0,96361, 0,97836, 0,98055, 0,98463, 0,98463, 0,98808, 0,98777, 0,98777, 0,98777, 0,98745, 0,98745, 0,98777, 0,98808, 0,98839, 0,98839, 0,98808, 0,98839, 0,98839, 0,98871, 0,98902, 0,98902, 0,98934, 0,98934, 0,98934, 0,98965, 0,98996, 0,98996, 0,98996, 0,99059 | 8661, 1966, 1931, 1851, 1846, 1909, 2012, 2192, 2404, 1736, 2709, 1994, 2019, 13859, 29140, 15891, 4097, 2856, 10017, 2281, 2892, 2283, 2275, 9135, 2221, 4239, 2899, 13597, 4660, 2441 | 41, 40, 41, 44, 42, 52, 42, 47, 46, 42, 42, 45, 66, 83, 71, 55, 49, 52, 42, 145, 94, 49, 43, 46, 46, 46, 43, 86, 48, 146
convInp10_2L_3x3 | 16496 | [10, 25, 300] | 0,64680, 0,95640, 0,97459, 0,97961, 0,98275, 0,98463, 0,98620, 0,98808, 0,98808, 0,98808, 0,98839, 0,98871, 0,98839, 0,98839, 0,98871, 0,98902, 0,98934, 0,98934, 0,98934, 0,98934, 0,98934, 0,98902, 0,98934, 0,98934, 0,98934, 0,98965, 0,98965, 0,98996, 0,98996, 0,99028 | 22984, 2882, 14372, 10981, 2600, 2808, 4440, 2157, 2118, 2129, 2078, 2037, 2051, 2133, 2070, 2118, 10235, 2177, 2178, 2170, 2199, 9375, 2523, 2098, 2027, 2003, 2071, 2124, 2052, 1996 | 59, 57, 88, 51, 107, 59, 47, 55, 46, 50, 46, 76, 47, 46, 46, 46, 50, 50, 50, 50, 51, 50, 50, 51, 45, 45, 49, 45, 55, 46
convInp10_2L_3x3 | 6626 | [12, 25, 80] | 0,54329, 0,96863, 0,98369, 0,98526, 0,98808, 0,98902, 0,99153, 0,99122, 0,99122, 0,99122, 0,99122, 0,99090, 0,99090, 0,99122, 0,99153, 0,99153, 0,99184, 0,99184, 0,99184, 0,99184, 0,99184, 0,99184, 0,99184, 0,99184, 0,99184, 0,99184, 0,99184, 0,99184, 0,99184, 0,99184 | 2000, 1987, 1986, 2034, 2053, 2099, 2039, 10840, 3538, 2564, 2077, 8742, 2042, 2535, 2014, 2165, 6319, 6665, 2653, 2048, 1965, 1909, 8847, 1877, 2031, 1947, 2116, 2018, 9010, 2087 | 69, 44, 43, 43, 44, 43, 45, 78, 45, 49, 49, 45, 46, 42, 44, 46, 96, 48, 43, 44, 56, 45, 59, 78, 74, 43, 43, 44, 45, 45
convInp10_2L_3x3 | 10386 | [12, 25, 160] | 0,76474, 0,95671, 0,97334, 0,97679, 0,98212, 0,98400, 0,98714, 0,98902, 0,98934, 0,98965, 0,98996, 0,99059, 0,99090, 0,99090, 0,99090, 0,99090, 0,99090, 0,99090, 0,99059, 0,99090, 0,99090, 0,99090, 0,99090, 0,99090, 0,99090, 0,99090, 0,99090, 0,99090, 0,99090, 0,99090 | 2189, 18672, 2470, 2205, 2263, 4677, 7286, 1646, 2094, 2162, 2637, 2124, 2241, 2288, 2165, 2342, 2178, 2236, 2314, 2053, 8442, 1956, 2027, 2706, 2427, 16499, 2100, 2092, 2377, 2106 | 54, 61, 48, 50, 55, 49, 45, 46, 56, 48, 47, 48, 56, 48, 80, 50, 57, 48, 119, 72, 112, 46, 46, 49, 262, 46, 47, 48, 48, 47
convInp10_2L_3x3 | 16966 | [12, 25, 300] | 0,66562, 0,96110, 0,97679, 0,98306, 0,98526, 0,98683, 0,98808, 0,98839, 0,98839, 0,98871, 0,98902, 0,98902, 0,98902, 0,98902, 0,98902, 0,98934, 0,98934, 0,98934, 0,98965, 0,98996, 0,99090, 0,99090, 0,99090, 0,99090, 0,99153, 0,99153, 0,99153, 0,99153, 0,99153, 0,99153 | 2275, 2135, 2862, 2258, 2157, 2088, 3058, 2219, 2506, 2907, 2443, 2361, 2344, 2256, 2337, 2417, 5361, 3023, 2476, 2513, 2274, 20125, 12063, 2663, 2288, 2639, 8220, 3621, 2644, 2563 | 54, 55, 148, 50, 50, 55, 63, 50, 62, 54, 53, 64, 55, 54, 192, 58, 58, 58, 61, 54, 57, 56, 58, 57, 64, 55, 78, 58, 53, 78
convInp10_2L_3x3 | 7096 | [14, 25, 80] | 0,73338, 0,96612, 0,97616, 0,98181, 0,98494, 0,98745, 0,98777, 0,98996, 0,99059, 0,99090, 0,99090, 0,99090, 0,99090, 0,99122, 0,99122, 0,99122, 0,99122, 0,99122, 0,99184, 0,99184, 0,99216, 0,99184, 0,99184, 0,99122, 0,99122, 0,99090, 0,99090, 0,99059, 0,99090, 0,99090 | 2317, 7546, 6212, 7047, 9801, 20196, 2581, 2382, 2691, 2345, 9581, 2839, 3038, 2664, 7373, 4760, 2200, 2257, 2326, 2268, 8263, 2284, 2345, 2860, 15923, 2418, 2472, 2318, 8398, 2416 | 81, 213, 46, 46, 86, 95, 48, 48, 51, 50, 62, 82, 51, 95, 93, 45, 49, 50, 46, 132, 48, 47, 52, 47, 46, 46, 158, 49, 45, 50
convInp10_2L_3x3 | 10856 | [14, 25, 160] | 0,70169, 0,97240, 0,98055, 0,98463, 0,98839, 0,98996, 0,99153, 0,99184, 0,99216, 0,99216, 0,99279, 0,99279, 0,99279, 0,99310, 0,99341, 0,99341, 0,99341, 0,99341, 0,99341, 0,99310, 0,99310, 0,99310, 0,99310, 0,99310, 0,99310, 0,99310, 0,99310, 0,99310, 0,99310, 0,99310 | 2495, 2412, 2162, 2402, 2789, 2533, 2146, 2192, 2148, 2172, 2497, 2512, 10222, 11555, 10865, 2396, 2629, 21591, 12896, 2651, 2624, 2711, 4868, 2509, 2399, 2730, 2676, 15997, 5376, 3757 | 48, 50, 49, 93, 50, 51, 48, 48, 49, 54, 50, 55, 49, 97, 51, 48, 132, 103, 68, 54, 58, 51, 55, 54, 80, 55, 56, 116, 49, 61
convInp10_2L_3x3 | 17436 | [14, 25, 300] | 0,67691, 0,96205, 0,97679, 0,98369, 0,98432, 0,98588, 0,98839, 0,98902, 0,98965, 0,98965, 0,98934, 0,98934, 0,98965, 0,98965, 0,98965, 0,98996, 0,99028, 0,99059, 0,99090, 0,99122, 0,99153, 0,99122, 0,99122, 0,99122, 0,99122, 0,99122, 0,99090, 0,99090, 0,99090, 0,99122 | 9830, 1922, 2021, 2223, 1826, 8758, 5153, 3334, 2261, 9352, 2847, 2838, 3810, 11507, 3119, 2271, 3287, 8913, 20456, 12819, 5834, 6526, 8120, 4866, 9614, 9751, 11196, 17989, 2891, 1846 | 60, 56, 57, 56, 53, 54, 126, 80, 75, 146, 63, 78, 74, 63, 58, 58, 66, 64, 97, 77, 113, 79, 102, 73, 161, 92, 54, 55, 56, 138
convInp10_2L_3x3 | 7566 | [16, 25, 80] | 0,79580, 0,96926, 0,97898, 0,98432, 0,98620, 0,98714, 0,98777, 0,98902, 0,98934, 0,98934, 0,98902, 0,98934, 0,98965, 0,98965, 0,98965, 0,98965, 0,98996, 0,99028, 0,99028, 0,99059, 0,99059, 0,99059, 0,99122, 0,99122, 0,99122, 0,99122, 0,99122, 0,99122, 0,99122, 0,99122 | 8252, 1941, 3066, 18053, 2105, 2083, 2156, 5694, 4844, 1956, 1878, 1903, 1912, 1915, 1941, 1887, 1932, 1880, 1892, 1885, 1871, 1913, 1880, 1931, 1891, 1979, 2017, 1927, 1860, 1905 | 86, 50, 134, 53, 53, 70, 55, 83, 49, 50, 49, 71, 51, 51, 49, 52, 49, 50, 80, 51, 52, 54, 49, 51, 51, 57, 49, 49, 50, 50
convInp10_2L_3x3 | 11326 | [16, 25, 160] | 0,71644, 0,96801, 0,97961, 0,98369, 0,98588, 0,98777, 0,98934, 0,99028, 0,99028, 0,99028, 0,99028, 0,99028, 0,99028, 0,99028, 0,99028, 0,99028, 0,99059, 0,99090, 0,99090, 0,99122, 0,99122, 0,99122, 0,99090, 0,99090, 0,99090, 0,99090, 0,99122, 0,99153, 0,99153, 0,99153 | 6664, 14050, 2804, 2513, 2246, 10005, 2315, 2486, 2299, 2049, 11808, 2254, 1998, 2243, 2259, 3649, 2636, 3777, 4164, 21813, 2517, 13672, 3827, 2963, 9095, 3106, 4813, 2950, 10195, 18167 | 79, 58, 57, 53, 57, 53, 53, 134, 83, 69, 53, 53, 85, 50, 57, 56, 53, 60, 59, 58, 65, 64, 61, 60, 67, 76, 58, 63, 83, 151
convInp10_2L_3x3 | 17906 | [16, 25, 300] | 0,59818, 0,97020, 0,98055, 0,98338, 0,98526, 0,98745, 0,98745, 0,98871, 0,98934, 0,98934, 0,98934, 0,98965, 0,98996, 0,98996, 0,98965, 0,98965, 0,98996, 0,99028, 0,99059, 0,99059, 0,99090, 0,99090, 0,99090, 0,99090, 0,99090, 0,99122, 0,99122, 0,99122, 0,99122, 0,99122 | 7961, 2188, 9966, 3702, 2433, 2169, 2173, 8526, 3378, 2064, 2096, 2132, 2329, 1918, 3906, 2538, 2158, 2172, 2159, 12595, 5400, 2760, 2237, 6849, 3601, 1990, 1947, 2176, 2015, 1960 | 60, 60, 60, 61, 65, 63, 59, 168, 95, 60, 59, 59, 55, 55, 66, 62, 60, 61, 94, 200, 59, 62, 55, 86, 57, 56, 54, 57, 54, 56
convInp10_2L_3x3 | 5686 | [8, 25, 80] | 0,76035, 0,94730, 0,96957, 0,97961, 0,98463, 0,98620, 0,98777, 0,98808, 0,98808, 0,98808, 0,98808, 0,98839, 0,98871, 0,98902, 0,98902, 0,98902, 0,98902, 0,98902, 0,98965, 0,98965, 0,98934, 0,98934, 0,98996, 0,98996, 0,98996, 0,98996, 0,98996, 0,98996, 0,99028, 0,99059 | 7741, 1454, 1375, 1430, 1410, 1421, 1381, 1445, 1479, 1397, 1469, 1385, 1461, 1436, 1447, 1384, 1497, 1383, 1459, 1392, 1454, 1662, 1398, 1467, 10800, 2369, 1388, 1481, 1389, 5380 | 42, 38, 40, 37, 61, 37, 60, 37, 37, 37, 37, 37, 38, 36, 37, 38, 36, 37, 38, 38, 37, 36, 37, 38, 77, 40, 36, 37, 36, 100
convInp10_2L_3x3 | 9446 | [8, 25, 160] | 0,83281, 0,96267, 0,97930, 0,98149, 0,98526, 0,98620, 0,98808, 0,98871, 0,98871, 0,98902, 0,98965, 0,98965, 0,98965, 0,99028, 0,99028, 0,99090, 0,99090, 0,99090, 0,99090, 0,99090, 0,99090, 0,99122, 0,99059, 0,99122, 0,99184, 0,99153, 0,99122, 0,99122, 0,99122, 0,99122 | 3771, 1488, 1410, 1494, 1496, 1473, 1522, 1428, 6828, 2470, 1492, 1517, 1433, 1529, 1443, 1532, 1707, 8546, 2120, 2058, 2116, 1473, 1521, 1503, 1445, 1626, 1761, 1549, 1829, 2828 | 40, 39, 40, 40, 41, 39, 37, 39, 73, 39, 38, 39, 40, 72, 82, 43, 43, 40, 45, 69, 42, 40, 38, 41, 39, 40, 39, 42, 40, 42
convInp10_2L_3x3 | 16026 | [8, 25, 300] | 0,70232, 0,96142, 0,97585, 0,97930, 0,98149, 0,98369, 0,98526, 0,98588, 0,98588, 0,98620, 0,98620, 0,98683, 0,98683, 0,98683, 0,98683, 0,98714, 0,98745, 0,98745, 0,98777, 0,98808, 0,98871, 0,98871, 0,98871, 0,98871, 0,98871, 0,98871, 0,98871, 0,98902, 0,98871, 0,98871 | 4129, 2002, 1774, 14821, 3445, 1736, 4502, 5423, 1632, 1937, 1667, 1687, 1870, 1923, 8879, 1705, 3074, 1957, 1617, 1701, 2063, 1804, 1829, 1677, 1643, 1851, 2663, 1974, 1934, 1770 | 52, 45, 46, 75, 195, 63, 80, 48, 100, 49, 45, 46, 53, 47, 47, 87, 45, 46, 43, 45, 45, 48, 44, 43, 44, 44, 49, 48, 44, 47
convInp10_2L_3x3 | 6156 | [10, 25, 80] | 0,79454, 0,96706, 0,98055, 0,98526, 0,98777, 0,98808, 0,98871, 0,98839, 0,98839, 0,98902, 0,98902, 0,98965, 0,98965, 0,98965, 0,98965, 0,98965, 0,98965, 0,98965, 0,98965, 0,98965, 0,98965, 0,99028, 0,99028, 0,99028, 0,98996, 0,98996, 0,99028, 0,99028, 0,99059, 0,99059 | 7752, 11624, 4280, 8902, 2452, 3076, 9843, 2082, 2227, 2433, 4039, 2184, 6159, 1929, 2062, 2070, 2062, 2904, 21029, 8833, 1730, 1664, 4422, 1667, 1978, 21746, 3439, 1827, 5163, 1910 | 397, 39, 109, 44, 43, 46, 47, 45, 43, 51, 44, 44, 45, 42, 46, 46, 49, 46, 74, 42, 42, 50, 43, 41, 40, 50, 43, 58, 40, 41
convInp10_2L_3x3 | 9916 | [10, 25, 160] | 0,64115, 0,96361, 0,97836, 0,98055, 0,98463, 0,98463, 0,98808, 0,98777, 0,98777, 0,98777, 0,98745, 0,98745, 0,98777, 0,98808, 0,98839, 0,98839, 0,98808, 0,98839, 0,98839, 0,98871, 0,98902, 0,98902, 0,98934, 0,98934, 0,98934, 0,98965, 0,98996, 0,98996, 0,98996, 0,99059 | 1971, 1967, 2410, 16909, 2077, 7800, 2073, 1832, 2005, 1794, 1773, 1752, 8288, 1616, 1666, 1692, 1636, 1711, 1803, 1669, 1770, 1824, 1754, 1690, 1572, 1779, 1691, 1916, 1834, 1643 | 106, 41, 105, 42, 42, 42, 41, 41, 94, 41, 42, 43, 42, 42, 42, 41, 42, 44, 54, 45, 42, 41, 42, 43, 41, 42, 41, 106, 45, 77
convInp12_2L_3x3 | 56308 | [6, 25, 80] | 0,98934, 0,99216, 0,99279, 0,99247, 0,99216, 0,99216, 0,99184, 0,99310, 0,99341, 0,99341, 0,99341, 0,99341, 0,99341, 0,99310, 0,99310, 0,99310, 0,99279, 0,99247, 0,99216, 0,99216, 0,99247, 0,99247, 0,99247, 0,99247, 0,99247, 0,99247, 0,99247, 0,99247, 0,99247, 0,99247 | 14802, 12052, 10721, 9870, 10448, 9957, 11588, 11034, 12722, 17598, 13761, 15907, 11648, 12447, 10530, 12055, 10863, 10418, 11687, 10249, 10669, 10317, 10455, 12507, 10319, 8506, 9820, 11554, 9577, 8267 | 1423, 464, 479, 489, 447, 470, 607, 456, 633, 465, 542, 513, 430, 444, 475, 478, 499, 470, 507, 500, 529, 508, 396, 568, 420, 438, 470, 567, 507, 425
convInp12_2L_3x3 | 110068 | [6, 25, 160] | 0,99153, 0,99279, 0,99341, 0,99090, 0,99247, 0,99247, 0,99247, 0,99279, 0,99279, 0,99279, 0,99279, 0,99279, 0,99279, 0,99279, 0,99279, 0,99247, 0,99247, 0,99247, 0,99247, 0,99247, 0,99247, 0,99247, 0,99247, 0,99247, 0,99247, 0,99247, 0,99247, 0,99247, 0,99247, 0,99247 | 10674, 9299, 8775, 9467, 10046, 12243, 10148, 9764, 9871, 9988, 9982, 9984, 8988, 8865, 8862, 12507, 9479, 8996, 8979, 8886, 8637, 9617, 13347, 12513, 10448, 10592, 9174, 10861, 8807, 13952 | 620, 425, 436, 430, 432, 464, 493, 438, 428, 541, 485, 445, 488, 439, 448, 496, 408, 443, 468, 449, 487, 504, 530, 531, 414, 400, 476, 427, 525, 510
convInp12_2L_3x3 | 204148 | [6, 25, 300] | 0,99059, 0,98934, 0,99059, 0,98996, 0,99247, 0,99279, 0,99279, 0,99279, 0,99279, 0,99279, 0,99310, 0,99310, 0,99310, 0,99310, 0,99310, 0,99341, 0,99341, 0,99341, 0,99341, 0,99341, 0,99341, 0,99341, 0,99341, 0,99341, 0,99341, 0,99341, 0,99373, 0,99373, 0,99373, 0,99373 | 14919, 12656, 17941, 22326, 14033, 23076, 22798, 14427, 18914, 11609, 14176, 14559, 14620, 20807, 14008, 24410, 13172, 15835, 11619, 13050, 11949, 11597, 12033, 13206, 12205, 12583, 12307, 11676, 12186, 13129 | 500, 497, 742, 903, 478, 734, 478, 636, 519, 487, 513, 683, 542, 634, 665, 513, 662, 680, 519, 511, 473, 484, 481, 537, 512, 460, 488, 483, 483, 787
convInp12_2L_3x3 | 57142 | [8, 25, 80] | 0,99122, 0,99310, 0,99279, 0,99153, 0,99122, 0,99153, 0,99247, 0,99247, 0,99247, 0,99247, 0,99247, 0,99247, 0,99247, 0,99247, 0,99247, 0,99279, 0,99247, 0,99279, 0,99279, 0,99247, 0,99310, 0,99279, 0,99279, 0,99279, 0,99279, 0,99310, 0,99279, 0,99279, 0,99279, 0,99279 | 25067, 11621, 13249, 11422, 10324, 10947, 12102, 14507, 12215, 15168, 12370, 16166, 14903, 17964, 10167, 10942, 10283, 10516, 9844, 10030, 9767, 10145, 9706, 9879, 9831, 9911, 11444, 11657, 11024, 9807 | 980, 694, 521, 511, 550, 613, 437, 546, 550, 579, 870, 624, 500, 562, 518, 506, 517, 497, 542, 491, 462, 496, 514, 555, 493, 549, 586, 529, 500, 500
convInp12_2L_3x3 | 110902 | [8, 25, 160] | 0,98934, 0,98965, 0,99216, 0,99310, 0,99341, 0,99341, 0,99373, 0,99279, 0,99279, 0,99279, 0,99247, 0,99247, 0,99279, 0,99279, 0,99247, 0,99247, 0,99247, 0,99279, 0,99279, 0,99279, 0,99279, 0,99279, 0,99310, 0,99279, 0,99247, 0,99279, 0,99279, 0,99247, 0,99279, 0,99279 | 11093, 10195, 10192, 10133, 10372, 10554, 10045, 10150, 12205, 11843, 10288, 10172, 10173, 10102, 10082, 10152, 10049, 10204, 10271, 10617, 11732, 13255, 12899, 13856, 13360, 15193, 12563, 11418, 18201, 13947 | 498, 510, 508, 542, 503, 555, 515, 550, 561, 568, 494, 568, 527, 550, 504, 494, 512, 508, 507, 544, 539, 573, 563, 588, 613, 589, 512, 543, 632, 660
convInp12_2L_3x3 | 204982 | [8, 25, 300] | 0,99122, 0,99090, 0,99059, 0,99122, 0,99404, 0,99373, 0,99373, 0,99310, 0,99310, 0,99310, 0,99310, 0,99310, 0,99310, 0,99341, 0,99341, 0,99341, 0,99310, 0,99310, 0,99310, 0,99310, 0,99310, 0,99310, 0,99310, 0,99310, 0,99310, 0,99341, 0,99341, 0,99341, 0,99341, 0,99341 | 13918, 14879, 14246, 12951, 14846, 11845, 13338, 11811, 12656, 15571, 14876, 15833, 12609, 12021, 12771, 14316, 12471, 13828, 12532, 14257, 11205, 11069, 11459, 11636, 10467, 10608, 11293, 10483, 17654, 17854 | 581, 673, 613, 590, 551, 497, 598, 625, 640, 624, 572, 603, 608, 598, 590, 774, 628, 559, 556, 548, 509, 614, 511, 549, 604, 507, 533, 533, 904, 541
convInp12_2L_3x3 | 6308 | [6, 25, 80] | 0,90841, 0,97647, 0,98463, 0,98777, 0,99059, 0,99122, 0,99090, 0,99310, 0,99310, 0,99279, 0,99279, 0,99279, 0,99279, 0,99279, 0,99279, 0,99279, 0,99279, 0,99341, 0,99341, 0,99373, 0,99404, 0,99373, 0,99373, 0,99373, 0,99373, 0,99404, 0,99404, 0,99404, 0,99404, 0,99404 | 7671, 4621, 3464, 5386, 3163, 2954, 3144, 4646, 2865, 11771, 2915, 3290, 2560, 2290, 2466, 2506, 2296, 2450, 4300, 3059, 2336, 2278, 2422, 2427, 2185, 2268, 2267, 2285, 2224, 2216 | 474, 81, 195, 60, 48, 48, 51, 49, 50, 143, 143, 46, 48, 46, 59, 51, 46, 46, 46, 50, 46, 136, 50, 48, 47, 48, 55, 52, 48, 49
convInp12_2L_3x3 | 10068 | [6, 25, 160] | 0,92221, 0,97616, 0,98400, 0,98871, 0,99028, 0,99153, 0,99059, 0,99184, 0,99216, 0,99247, 0,99279, 0,99310, 0,99310, 0,99310, 0,99341, 0,99341, 0,99341, 0,99341, 0,99373, 0,99373, 0,99373, 0,99373, 0,99373, 0,99373, 0,99373, 0,99373, 0,99341, 0,99341, 0,99373, 0,99341 | 3729, 5092, 2278, 2304, 2413, 2756, 2289, 2906, 2440, 4872, 3535, 3257, 3105, 3990, 3350, 3174, 3112, 2067, 2225, 4223, 2126, 2188, 2152, 2495, 2816, 3570, 2438, 2430, 2651, 2468 | 53, 50, 50, 159, 104, 48, 51, 48, 185, 81, 54, 53, 144, 63, 55, 50, 129, 50, 94, 51, 51, 51, 51, 93, 52, 56, 60, 59, 57, 53
